Model,Category,Subcategory,Action,Sentence,Expected,Generated,ROUGE-L (%),Cosine Similarity (%),Edit Distance Similarity (%),Latency (sec),First-Token Latency (sec),Generation Time (sec),Throughput (tokens/sec),Memory Before (GiB),Memory After (GiB),Model Size (GiB),Intent Accuracy (%)
Llama-3.2-1B-Merged,music,artist,play,play songs by the artist after 10 minutes,artist songs will start after 10 minutes.,artist songs will start after 10 minutes,100.0,100.0,97.5609756097561,0.00037809900823049247,0.04724861797876656,0.5987908719980624,41.750803442576355,2.480150016,2.481193472,2.488907441,100.0
Llama-3.2-1B-Merged,lights,kitchen,off,disable kitchen lights,kitchen lights disabled,kitchen lights disabled.,100.0,100.0,95.83333333333334,0.00026652199449017644,0.047223905014107004,0.2502049079921562,51.95741404244373,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,camera,bathroom,on,begin bathroom camera feed,feed begun,feed begun.,100.0,100.0,90.9090909090909,0.00026405000244267285,0.04718993901042268,0.20059197398950346,64.8081762268328,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,lights,random,on,turn on something,turning something on.,something turned on.,66.66666666666666,100.0,33.333333333333336,0.00026312400586903095,0.047208824020344764,0.29986375200678594,43.35302254106995,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,basement,up,raise basement shutters in 25 minutes,basement shutters will be raised in 25 minutes.,basement shutters will be raised in 25 minutes,100.0,100.0,97.87234042553192,0.0002712429850362241,0.04719422501511872,0.5986454510129988,43.43138322692348,2.480150016,2.481160704,2.488907441,100.0
Llama-3.2-1B-Merged,lights,random,off,disable lights from 2020 to 2021,random lights were off from 2024 to 2025.,all lights were off during 2020 to 2021.,50.0,100.0,70.73170731707317,0.0002746809914242476,0.04736151298857294,0.6554523509985302,44.2442535385231,2.480150016,2.48122624,2.488907441,100.0
Llama-3.2-1B-Merged,music,schedule,stop,deactivate schedule at 11 pm,schedule will be deactivated at 11 pm.,schedule will be deactivated at 11 pm,100.0,100.0,97.36842105263158,0.0002639870217535645,0.04719659299007617,0.548798241012264,40.08759204370038,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,kitchen,up,lift shutters immediately,shutters lifted immediately,shutters lifted immediately.,100.0,100.0,96.42857142857143,0.00026307901134714484,0.04718526502256282,0.29996264100191183,50.006227275163894,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,lights,toilet,off,disable toilet light in 20 minutes,toilet light will be disabled in 20 minutes,toilet light will be disabled in 20 minutes.,100.0,100.0,97.72727272727273,0.00027087301714345813,0.04722709898487665,0.5985646359913517,38.42525705165835,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,bathroom,up,raise blinds now,blinds raised now,blinds raised now.,100.0,100.0,94.44444444444444,0.0002610789961181581,0.04716495698085055,0.300099913001759,43.318906260142114,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,playlist,shuffle,shuffle playlist at 8 pm,playlist will be shuffled at 8 pm. ,playlist will be shuffled at 8 pm,100.0,100.0,94.28571428571428,0.000265293987467885,0.04719976198975928,1.2454616309842095,18.467048223576793,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,music,playlist,reorder,rearrange playlist at 7 pm,playlist will be rearranged at 7 pm. ,playlist will be reordered at 7 pm,85.71428571428571,100.0,81.08108108108108,0.00028008100343868136,0.047214654012350366,0.6486446940107271,37.000225580513415,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,bathroom,up,raise the shutters in the bathroom,raising the shutters in the bathroom now.,raising the shutters in the bathroom now,100.0,100.0,97.5609756097561,0.00027202500496059656,0.047221499000443146,0.54990760498913,41.82520807373566,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,camera,outside,statusquery,outside camera status,status reviewed,status reviewed.,100.0,100.0,93.75,0.0002745160018093884,0.04745896701933816,0.2518188589892816,47.65330145710321,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,device,switchdevice,switch music device in 25 minutes,device will be switched in 25 minutes.,device will be switched in 25 minutes,100.0,100.0,97.36842105263158,0.00026664300821721554,0.04750142598641105,0.5023341840133071,45.786252920806035,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,cellar,statusquery,observe cellar shades status,shades status observed,shades status observed.,100.0,100.0,95.65217391304348,0.00026382700889371336,0.047476392006501555,0.301847511989763,46.38103493950549,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,camera,kitchen,statusquery,kitchen camera check,status retrieved,status retrieved.,100.0,100.0,94.11764705882352,0.0002636820136103779,0.047493693011347204,0.2017684040183667,59.47412856032531,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,sleeptimer,check,analyze timer status,timer status analyzed,timer status analyzed.,100.0,100.0,95.45454545454545,0.00026284801424480975,0.04744685301557183,0.25173011200968176,51.6426100009045,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,device,multiroom,enable multi room playback in 30 minutes,multi room music will start in 30 minutes.,multi room music will start in 30 minutes,100.0,100.0,97.61904761904762,0.00026579899713397026,0.04746604899992235,0.6030789030191954,41.453945536549924,2.480150016,2.481160704,2.488907441,100.0
Llama-3.2-1B-Merged,camera,outside,on,start front gate camera tomorrow morning,front gate camera scheduled for tomorrow morning,front gate camera will start tomorrow morning.,71.42857142857143,100.0,72.91666666666667,0.0002772510051727295,0.04753127502044663,0.502177358022891,39.82656661132924,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,camera,cellar,on,enable cellar monitoring at 9 o'clock,cellar camera will start at 9 o'clock.,cellar camera will start at 9 o'clock,100.0,100.0,97.36842105263158,0.0002763390075415373,0.04747228301130235,0.6025002149981447,41.49376112683542,2.480150016,2.481160704,2.488907441,100.0
Llama-3.2-1B-Merged,music,voicecontrol,check,verify voice control at 9 pm,voice control will be verified at 9 pm.,voice control will be verified at 9 pm,100.0,100.0,97.43589743589743,0.00026771199190989137,0.0475019839941524,0.6023497769783717,39.84395930283836,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,camera,none,on,enable all cameras,all cameras enabled,all cameras enabled.,100.0,100.0,95.0,0.0002667600056156516,0.04745159100275487,0.251769532012986,51.63452422562978,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,radio,play,play radio at 10 pm,radio will start at 10 pm.,radio will play at 10 pm,83.33333333333334,77.3676,80.76923076923077,0.00027510602376423776,0.047486936004133895,0.5021332929900382,41.82156469839298,2.480150016,2.481095168,2.488907441,0.0
Llama-3.2-1B-Merged,music,playlist,check,"check playlist ""this evening, 7 pm""",playlist status will be retrieved this evening.,playlist status will be retrieved this evening,100.0,100.0,97.87234042553192,0.00026898900978267193,0.04754112599766813,0.853146557987202,28.13115727340252,2.480150016,2.481193472,2.488907441,100.0
Llama-3.2-1B-Merged,camera,backyard,on,initiate system after 15 minutes,system will be initiated after 15 minutes,system will be initiated after 15 minutes.,100.0,100.0,97.61904761904762,0.0002702109923120588,0.04749933400307782,0.8023706520034466,26.17244280752905,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,lights,none,on,turn on all lights now,all lights turned on.,all lights turned on,100.0,100.0,95.23809523809523,0.00026464901748113334,0.04748653099522926,0.5019642490078695,33.8669537394355,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,lights,none,on,lighten the room in 5 minutes,lighting the room in 5 minutes.,i’ll lighten the room in 5 minutes,71.42857142857143,100.0,76.47058823529412,0.00026704100309871137,0.04774246402666904,0.6023345930152573,39.8449637100489,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,stop,turn off audio,audio turned off.,audio turned off.,100.0,100.0,100.0,0.00026108400197699666,0.04746984099620022,0.30172618399956264,43.08542211245029,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,bathroom,statusquery,verify blinds now,blinds verified now,blinds verified now.,100.0,100.0,95.0,0.00026274099946022034,0.047468674019910395,0.2517457419889979,51.63940369870542,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,music,artist,play,play artist’s songs on repeat,playing artist’s songs on repeat.,music playing on repeat,60.0,100.0,42.42424242424242,0.00026503801927901804,0.0474854479834903,0.3521276449901052,51.11782689060327,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,lights,dining room,statusquery,"keep dining room lights as is ""tomorrow, june 7""",dining room lights will remain unchanged tomorrow.,dining room lights will remain unchanged tomorrow,100.0,100.0,98.0,0.00028971501160413027,0.04777479299809784,0.5096550549787935,56.90123097318573,2.480150016,2.481357312,2.488907441,100.0
Llama-3.2-1B-Merged,music,device,volumesync,set same volume for kitchen and dining devices,volume synced for kitchen and dining.,volume synced for kitchen and dining,100.0,100.0,97.2972972972973,0.00027359099476598203,0.047484397975495085,0.4524087799945846,48.62858762436782,2.480150016,2.481160704,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,resume,resume playback,playback resumed.,playback resumed,100.0,100.0,94.11764705882352,0.0002582400047685951,0.047434530017198995,0.20169863101909868,59.49470226629218,2.480150016,2.480963584,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,kitchen,up,lift kitchen blinds,blinds lifted,blinds lifted.,100.0,100.0,92.85714285714286,0.0002662490005604923,0.04745924400049262,0.35168103798059747,34.12182831609491,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,bathroom,statusquery,what's the bathroom shutters status?,bathroom shutters details retrieved,bathroom shutters details retrieved.,100.0,100.0,97.22222222222221,0.00026971500483341515,0.0474953280063346,0.3522381719958503,53.94077505098976,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,lights,dining room,on,"enable dining room lights ""next wednesday, june 11""",dining room lights will be turned on next wednesday.,dining room lights will be turned on next wednesday,100.0,100.0,98.07692307692307,0.0002879370003938675,0.047705602017231286,0.659520088986028,47.00387526884983,2.480150016,2.481324544,2.488907441,100.0
Llama-3.2-1B-Merged,music,device,check,check if music device is powered on,device powered on.,device is powered on,85.71428571428571,100.0,80.0,0.00026782401255331933,0.04749796801479533,0.3524741930013988,53.90465565212202,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,camera,living room,on,initiate living room surveillance,surveillance initiated,surveillance initiated.,100.0,100.0,95.65217391304348,0.000265370006673038,0.047470166988205165,0.4022230090049561,32.32037876739124,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,camera,living room,on,begin living room camera recording,living room recording began,living room recording started.,75.0,100.0,73.33333333333334,0.0002663249906618148,0.047517813014565036,0.25193814700469375,63.50765134309697,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,camera,none,on,enable cameras throughout the house,all home cameras enabled,all home cameras enabled.,100.0,100.0,96.0,0.00026375800371170044,0.0475062949990388,0.3020222950144671,52.97622150455346,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,music,podcast,play,launch podcast at 8 pm,podcast will start at 8 pm.,podcast episode will start at 8 pm,92.3076923076923,100.0,73.52941176470588,0.00026574099319987,0.04748978398856707,0.5521792490035295,39.84213466859088,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,music,schedule,cancel,cancel the scheduled music for tomorrow,music schedule for tomorrow canceled.,scheduled music canceled for tomorrow,60.0,100.0,29.729729729729726,0.0002744340163189918,0.04747637899708934,0.4521445090067573,42.021963380110506,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,none,down,"lower all shades next week, june 12",all shades will be closed next week.,all shades will be closed next week,100.0,100.0,97.22222222222221,0.0002827290154527873,0.04764769898611121,0.6593170019914396,37.9180271773495,2.480150016,2.48122624,2.488907441,100.0
Llama-3.2-1B-Merged,camera,backyard,statusquery,check if backyard camera was triggered,camera was triggered recently,backyard camera was triggered.,75.0,100.0,40.0,0.000271233991952613,0.0475201079971157,0.30207374997553416,56.277647433373076,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,camera,library,statusquery,inspect camera now,camera inspected now,camera inspected now.,100.0,100.0,95.23809523809523,0.00025876800646074116,0.04744957998627797,0.30190817700349726,43.059449826857154,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,shutters,none,up,unlock all window shutters,window shutters unlocked,all window shutters unlocked.,85.71428571428571,100.0,82.75862068965517,0.00026363201322965324,0.04751909399055876,0.35197856900049374,48.29839512182389,2.480150016,2.4810624,2.488907441,100.0
Llama-3.2-1B-Merged,music,schedule,check,observe schedule status,schedule status observed,schedule status observed.,100.0,100.0,96.0,0.0002586099726613611,0.047503779001999646,0.2518021559808403,51.62783435813461,2.480150016,2.480996352,2.488907441,100.0
Llama-3.2-1B-Merged,lights,kitchen,off,power off kitchen lights,kitchen lights powered off,kitchen lights powered off.,100.0,100.0,96.2962962962963,0.00026574099319987,0.04748219798784703,0.3020858969830442,49.65475101554289,2.480150016,2.481029632,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,skip,play next song at 6 pm,next song will play at 6 pm.,next song will play at 6 pm,100.0,100.0,96.42857142857143,0.0002654590061865747,0.047500321990810335,0.5523943479929585,41.636921310956616,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,music,device,volumesync,adjust volume for all devices now,volume adjusted now.,volume adjusted now,100.0,100.0,95.0,0.00026869901921600103,0.04746895298012532,0.35210056899813935,48.281660118787926,2.480150016,2.481095168,2.488907441,100.0
Llama-3.2-1B-Merged,lights,library,on,activate library lights at 10 pm,library lights will be turned on at 10 pm.,library lights will be turned on at 10 pm,100.0,100.0,97.61904761904762,0.0002677409793250263,0.04750681799487211,0.6023820280097425,41.50190217759231,2.480150016,2.481127936,2.488907441,100.0
Llama-3.2-1B-Merged,music,playback,stop,halt playback in 15 minutes,playback will stop in 15 minutes.,playback will stop in 15 minutes,100.0,100.0,96.96969696969697,0.0002637759898789227,0.04748008199385367,0.5026447220006958,41.779012254247704,2.480150016,2.481095168,2.488907441,100.0
